username,userid,profile_location,created_at,text,retweet_count,source,coordinates
TJ,1925751055,Las Vegas/NYC,2023-01-24 03:57:46,I shouldn't laugh at college kids but McCullar jr is def that kid at the park with  the jordans and the head band who then... can't dribble.,0,Twitter Web App,
Juno 🧃,1215303254642479104,"Manhattan, NY",2023-01-24 03:57:34,This year off starting to feel like I won’t be going to college 👀,0,Twitter Web App,
Stephen Ruszczyk,2346933594,NYC,2023-01-24 03:55:24,@HunterPresident @UptownKastro @Hunter_College @HunterSociology @EricReevesNYC Great work @UptownKastro,0,Twitter for iPhone,
Stephen Ruszczyk,2346933594,NYC,2023-01-24 03:54:58,@HunterPresident @UptownKastro @Hunter_College @HunterSociology @EricReevesNYC Good work @UptownKastro !,0,Twitter for iPhone,
Handel⚡️,56490825,"Brooklyn, NY",2023-01-24 03:54:06,Kansa took the lead in this second half then the refs flat out took over the game. Doug Sirmons is the first colleg… https://t.co/PuFZDXfgD6,0,Twitter for iPhone,
D100 News,854813837836656640,One World Trade Center,2023-01-24 03:54:05,Clark-powered Iowa hands Ohio State first loss https://t.co/hyTRpGLwGp https://t.co/HYY8IYTjy0,0,dlvr.it,
brian lipton,1101512533,New York City,2023-01-24 03:51:10,@leesieweesie I was friendly in college with the actress who played Tanya. Hilary was the sweetest.,0,Twitter Web App,
💫 All Basketball 365 🏀,1582791255104299008,"New York, USA",2023-01-24 03:49:37,"#MackenzieHolmes had 25 points and 10 rebounds as No. 6 @IndianaWBB beat No. 13 @umichwbball 92-83 on Monday night.
https://t.co/MJ3njXwyYl",0,Twitter for Android,
Joe Kwan,1588230158506401793,"Manhattan, NY",2023-01-24 03:47:53,"I usually dont care much for Womans College Basketball but Caitlin Clark is good at basketball.
#NCAA #Iowa https://t.co/ufsEbci3ok",0,Twitter for Android,
non sequitur,346826804,nyc,2023-01-24 03:45:39,Thanks to everyone who went on this adidas sambas journey with me. I decided to dig up these sneakers I got in coll… https://t.co/Fi0YjRz8wu,0,Twitter for iPhone,
BuzzFeed,5695632,New York,2023-01-24 03:45:15,"""Paying $200 for a required college textbook, in order to read the required 1/10th of it, and then the college maki… https://t.co/cx6YzknzRQ",2,PubHub by BuzzFeed,
Life Rictus,1248383831469670400,Queens,2023-01-24 03:43:59,@mediumproof after the big fuckup last election they’re transferring rufo to florida college administration i wonde… https://t.co/ACu0UOqBXt,0,Twitter Web App,
Nicholas Caruso,933139486401327104,"New Rochelle, NY",2023-01-24 03:43:49,@daramabrey You had a great college career.,0,Twitter for iPhone,
The Spun,211617691,"Hoboken, NJ",2023-01-24 03:43:16,"Oh boy.
https://t.co/VYnyMRNnXh",0,Agorapulse app,
Shoukoushi,400546806,"New York, NY",2023-01-24 03:41:20,@cjvangin @blamesdolan_ This may be true but let’s not pigeon hole a player that’s been put into a secondary role t… https://t.co/KVNAzXPYrE,0,Twitter for iPhone,
💫 All Basketball 365 🏀,1582791255104299008,"New York, USA",2023-01-24 03:38:47,"#CaitlinClark’s eighth career triple-double, @IowaWBB final product was an 83-72 win over the No. 2 @OhioStateWBB (… https://t.co/A8H3vhkWgE",0,Twitter for Android,
D-III Hockey News™,806649024237412352,"New York, USA",2023-01-24 03:37:28,@keyes_calvin @ACbulldoghockey @AdrianWHockey @AdrianCollegeTV Tough task at hand to take over after the Adrian Col… https://t.co/mlLiIJXfvt,0,Twitter for iPhone,
K E M P I R E 🐘,25745158,NYC,2023-01-24 03:36:05,"Ok, let's discuss Dorian. Dorian is from College Hill and the owner of Buttah. Be ready to hate him. He thinks VERY… https://t.co/AtHDKjmHjY",0,Twitter Web App,
Monique Brizz-Walker,606482099,"Brooklyn, NY",2023-01-24 03:34:04,"Are Standardized Tests Racist, or Are They Anti-racist? https://t.co/3Zpf8ZnR5A https://t.co/etQgBmbEMl",0,dlvr.it,
don’t worry abt it😈,1262126365911986182,"New York, USA",2023-01-24 03:29:55,you a college graduate and still say cuffing szn,0,Twitter for iPhone,
SixFigureSTEM,1532378722971570176,"Manhattan, NY",2023-01-24 03:29:30,"College graduates, do you work in a field closely related to the degree you earned? #careers #jobs #college",1,Twitter for iPhone,
bri ryder 💋,42706269,"Brooklyn, NY",2023-01-24 03:29:03,There was some article/interview with a notable (and anonymous) head of an acting program at a prominent acting col… https://t.co/LIuy1dYVGY,0,Twitter for iPhone,
damnllama B,977986220,"New York, USA",2023-01-24 03:28:10,@dvanpat Haha. I was lucky to watch his career. He and Simms had the seam pass down to a science. And i still play… https://t.co/hxIJRLxYrf,0,Twitter for Android,
Margaret Kelley,15730768,NYC,2023-01-24 03:22:24,"@Steven_Hyden Senior year of college. Such a big deal, I bought the cd the day it came out. Reminds me of spring",0,Twitter for iPhone,
Coach Shane,1096105185120841729,"New York, USA",2023-01-24 03:21:58,@steveurkel_23 @Metsfan281 @SalSports D3 college. Nothing special.  I know it’s not much to a mega alpha such as yo… https://t.co/bmgj0PftKo,0,Twitter for iPhone,
BA-364 💛✏️✨️,1368571539390689280,"New York, USA",2023-01-24 03:20:04,"Well, today has been another day, but it was alright. Well, tomorrow is gonna be quite different for me, gonna fina… https://t.co/3aK50FkFim",0,Twitter for Android,
NTD News,1060573081935249409,"New York, NY",2023-01-24 03:20:00,Pennsylvania Governor #JoshShapiro signed an executive order last week aimed at encouraging more people without col… https://t.co/X34NHgYyiH,1,Buffer,
Ken Hill,122123415,"Brooklyn, NY",2023-01-24 03:15:57,@troutgirl I graduated college in Dec ‘99. Was laid off within 30 mins of walking in the door at Sony when I starte… https://t.co/hebZgShtW1,0,Twitter for iPhone,
YourTango,17490866,NYC,2023-01-24 03:15:10,"We've all been there... 

https://t.co/fXWqnVMwej",0,Hootsuite Inc.,
CNBC,20402945,"Englewood Cliffs, NJ",2023-01-24 03:14:30,Getting ready to make a big purchase? Be prepared for hidden costs on these 3 big-ticket items that could derail yo… https://t.co/tD0I28Ki1N,2,Twitter Media Studio,
Phantom,46918337,New York ,2023-01-24 03:13:10,"Kush &amp; OJ, Cabin Fever and Taylor Allderdice all remind me of different parts of college. https://t.co/FdU2RIv94l",0,Twitter for iPhone,
JC Quijano,274801270,"New York, USA",2023-01-24 03:08:24,"@FootballFilmJu1 @TeeJH100 @MrNoFollowers2 High school, college and NFL. O hope that's enough ""evidence"" for you. I… https://t.co/1ZUxLlvY5f",0,Twitter for Android,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 03:08:05,Flatbush Av–Brooklyn College-bound 2 trains are making local stops between 96 St and 14 St. (2/2),0,goodservice.io,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-24 03:08:04,Flatbush Av–Brooklyn College-bound 2 trains are making local stops between 96 St and 14 St. (2/2),0,goodservice.io,
Patrick Tools,2982561089,Brooklyn,2023-01-24 03:06:49,"@bgdesign @TG22110 I'm in sales. The Bronx is part of my territory. When in college, I was a courier in Atlanta. Us… https://t.co/PrtzxvvrUJ",0,Twitter Web App,
Peter Moskos,412429578,"New York, NY",2023-01-24 03:05:45,I'm not talking the 1960s. In the '80s and into the 90s protesting against the military was just what the cool kids… https://t.co/kM360aGvOO,0,Twitter for Android,
Shane (real),17837051,NYC,2023-01-24 03:01:37,"@BenDWalsh AI seems ideally suited to ""make me a list of hundreds of thousands of fake college students and their c… https://t.co/Qpjx3wIZql",0,Twitter for iPhone,
joseph osmundson (all pronouns),2184848684,"New York, NY ",2023-01-24 02:59:09,@glugalug Babes I teach molecular biology to college students lol,0,Twitter for iPhone,
SeeSaw,81449978,"New York, NY",2023-01-24 02:58:48,@hillimpact @lindathebaglady @GiannoCaldwell What say you re democrats/leftists who facistically shut down free spe… https://t.co/dGrkLYpx1e,0,Twitter Web App,
Marshh,4454705134,New Jersey / New York City ,2023-01-24 02:56:42,"@POTUS I need you to deliver us from these student loans because hunny, I worked too hard to earn these coins just… https://t.co/BIv5UtaDf2",0,Twitter for iPhone,
Jay - Upper East Side Hawk,367116969,"Upper East Side, NYC",2023-01-24 02:50:54,@IAGovernor This is a wealth transfer into the pockets of the donors of 3 time community college flunky @KimReynoldsIA,0,Twitter for iPhone,
Jevonne Rockhead,1466939000669757442,"Brooklyn, NY",2023-01-24 02:47:43,@stefondiggs better hit that protal like all these college players🤷🏾‍♂️yolo,0,Twitter for iPhone,
GiantsGruntled,1520048040740106240,New York,2023-01-24 02:47:08,I am the first to admit that I don't follow college football well enough to make smart decisions about prospects fo… https://t.co/NLcVQ3TuT4,1,Twitter for Android,
STΞVΞ,1105481434163281927,"New York, USA",2023-01-24 02:45:21,".@DKSportsbook locking most live college ball 🏀 lines rn, WEAK",0,Twitter for iPhone,
Coastah Tray 🎢,351222498,"harlem, ny",2023-01-24 02:44:13,I'm more worried about Miami getting good again than Florida. No disrespect to Florida but when Miami is cooking th… https://t.co/10a1E9XDVW,0,Twitter for Android,
amy dunne,1002902028287447040,"Bronx, NY",2023-01-24 02:43:48,I will never delete my college admission essay!!! 😭 https://t.co/MdIKhRTc6o,0,Twitter for iPhone,
Ruth Franklin,44235372,"Brooklyn, NY",2023-01-24 02:42:00,"Path to Power Ch 11. Hated &amp; feared, LBJ graduates from San Marcos. A section of the yearbook mocks him so viciousl… https://t.co/jOwIC6ievr",0,Twitter for iPhone,
Emily Egan,27872208,New York,2023-01-24 02:37:21,I saw the plans for this during a college internship…in the summer of 2002. https://t.co/s6SwuFgpuL,0,Twitter for iPhone,
Jeremy Wilcox,47801335,"Brooklyn, NY",2023-01-24 02:37:01,@JuliaLBach8 Look how Duke students pushed back and got the school to blink on a threatened new mask mandate. Colle… https://t.co/f3gFCCNIoo,0,Twitter Web App,
BMCC Athletics,508486830,"New York, NY",2023-01-24 02:34:18,"Borough of Manhattan Community College Athletics sends its thanks to all members of @CollSportsComm, especially our… https://t.co/nRjrES0Pw4",0,Twitter Web App,
Dani V,27297095,New York,2023-01-24 02:30:24,"@juliehubs @clhubes Not sure if we went to the same nerd camp on college campuses (CTY), but we alwaaaays had the s… https://t.co/MH2UleBWMF",0,Twitter for iPhone,
Melissa Korn,76518929,"Brooklyn, NY",2023-01-24 02:29:21,@jspepper Even if people did still all have LBS basing a ranking of most stressed college towns by how grumpy some… https://t.co/U8zoMHjEbM,0,TweetDeck,
"GENERAL & ORGANIC CHEMISTRY EXPERT, TUTORING, HELP",1488098034319872001,"Manhattan, NY",2023-01-24 02:29:15,"Hmu for help with;
General chem
Homework help
Hw
Orgo chem
Advanced
College and University level
Organic tutor
Inor… https://t.co/lygB7ntptR",0,Twitter for Android,
Jason Rosenberg,83075662,"Brooklyn, NY",2023-01-24 02:27:58,"Reneé Rapp on Jazmine Sullivan: ""I think she’s the greatest singer of our fucking generation. No one has that thing… https://t.co/znnfYkiqHI",0,Twitter Web App,
CCL,20747874,New York,2023-01-24 02:27:09,@RonFilipkowski Did @RepMTG actually go to college? She can’t spell. She seems crazy. Has extreme (to say the least… https://t.co/IDgpskpMmd,0,Twitter for iPhone,
K.Lo,785746748,"Jersey City, NJ",2023-01-24 02:26:00,@olivers1999 @realTuckFrumper My husband attended high school in Florida. He took every advanced class he could fin… https://t.co/dT24FwDbho,0,Twitter Web App,
Wrong 49% of the time,17913997,Land of Kings ,2023-01-24 02:25:44,Kanye gave this exact speech on the College Dropout tour 😭 https://t.co/ezjjZ4FVxE,0,Twitter for Android,
Emma,928975710,"New York, USA",2023-01-24 02:24:08,Is it crazy that I kind of don’t want to go to my graduation ceremony cuz I hate my college,0,Twitter for iPhone,
Bitter Espresso 🏳️‍⚧️,263446017,New York,2023-01-24 02:22:41,@terebifunhouse College I somehow ended up running the thing 6 months into freshman year and moved it to a room tha… https://t.co/GQiaSfA9pk,0,Twitter for Android,
gregory alfred,704894951423873024,NYC,2023-01-24 02:20:33,This is why people fake-like college basketball better than the NBA https://t.co/iDASU70RZ0,0,Twitter for iPhone,
Iniquity/Derek,274782915,New York,2023-01-24 02:13:22,@DANNYonPC Battle pass for College Bound actually goes hard,0,Twitter for Android,
AidalaBertunaKamins,764183702016589824,"New York, NY",2023-01-24 02:11:46,"ICYMI
Listen to #ABKLaw Partner @ImranAnsariEsq on
A Moment of Xen SCANDALS Segment talking about the murders of fo… https://t.co/uHzSP6twhn",1,Twitter Web App,
Betsy K,1354184329,"New York, USA",2023-01-24 02:07:50,@JedediahBila You go on and on about this. There is a segment of society that probably benefitted from the shot. Fo… https://t.co/0gFxWVkFoo,0,Twitter for iPhone,
Niggresstotle,174927947,"Brooklyn, NY",2023-01-24 02:05:14,I haven’t seen my college degree in years!,0,Twitter for iPhone,
Steven Trimmer,24450282,"Brooklyn, NY",2023-01-24 02:01:39,@natashasrussia Stupid propaganda from maybe 60+ years ago. 0 chance convicted or even charged criminals would ever… https://t.co/TW890NvZQN,0,Twitter for Android,
News12BX,38250495,"Bronx, NY",2023-01-24 02:00:32,SCHOLARSHIP WINNERS: Two students from the Bronx Academy for Software Engineering won the highly competitive Posse… https://t.co/J0W0Q8Htxw,0,TweetDeck,
John Templon,274308144,New York City!,2023-01-24 02:00:29,RIP to the CIT/The Basketball Classic. Watching Columbia’s run through that tournament in 2016 was one of my favori… https://t.co/RPGlrk4yPG,1,Twitter Web App,
Shelly Romero,738996389091246080,"New York, NY",2023-01-24 01:58:27,@LakkayaP Slashers. The rise of the Final Girl as one of ~the~ horror tropes. Synth soundtracks of course. Lots of… https://t.co/6XAvHcvIsr,0,Twitter for iPhone,
Tinker B,1037568874345127936,New York,2023-01-24 01:57:49,@WANDERAround1 You were in college last night? What?,0,Twitter for iPhone,
Team Mega Wildcats Basketball Program,950764507890114560,"New York, NY",2023-01-24 01:57:28,"Attention College Coaches!!!!!

@BastiWilliams11 
High School Columbia Prep 
AAU Team Team Mega Wildcats 
Class of… https://t.co/YfRrw5HWl8",2,Twitter for iPhone,
IVO,101605878,NYC,2023-01-24 01:55:31,Lmao I use to really make Sancocho every week in college https://t.co/xRjzsPM8xg,3,Twitter for iPhone,
Jaime Aguilas,4635492640,"New York, USA",2023-01-24 01:55:22,"@thehill That’s a college level course. Not a high school one. 

Schools don’t teach “Irish American history” or “G… https://t.co/AAykdXYtZ8",0,Twitter for iPad,
The Spun,211617691,"Hoboken, NJ",2023-01-24 01:54:57,"Awesome.
https://t.co/c0xa3SqCjO",0,Agorapulse app,
JudeKam⚾️ “Thėy Jude”,1406290736,Brooklyn,2023-01-24 01:54:03,"@ctrlaltcassie Yes, I have fictional versions of the neighborhood I grew up in and my college town. 

And there are… https://t.co/Tx38ujjjQ5",0,Twitter for Android,
Shutout Sports,1542662889236037633,New York,2023-01-24 01:50:39,"Are you interested in competing in a College Basketball Pick'Em for $200? 

https://t.co/kl5nyvRKfh

#PickEm… https://t.co/HZ0I0UMJ8E",0,Twitter Web App,
Charles J. LaPorta,2166545953,NYC,2023-01-24 01:48:12,"@ThePoniExpress Gotta admire a kid who was benched for Dwayne Haskins, believes in himself enough to trfr to LSU &amp;… https://t.co/OAOvy7WUyd",0,Twitter for Android,
Image Cascade Books,956547560,"New York, New York",2023-01-24 01:47:22,Forever and Ever by Janet Lambert - Traveling the world by boat is an unmistakable adventure. Yet Josie &amp; Sandra Ca… https://t.co/1kaDRsmrOn,0,Twitter Web App,
Robert Ross,34000184,New York,2023-01-24 01:46:35,"@ACTBrigitte Kids learning Quantum Physics.
🤣🤣🤣🤣

I had a lot of college classmates who couldn’t grasp the concepts!",0,Twitter for iPhone,
Colby Blair,885878383,"Los Angeles, New York",2023-01-24 01:45:20,"@AdamKinzinger George is too humble to tell anybody this, but he was known as the “Ayatollah of Baruch College”.",0,Twitter for iPhone,
Skyyyyy with an E 🎮,16464727,New York,2023-01-24 01:42:40,@710wonderdev I've blew my rotator cuff when I was in high school and again in college from swimming butterfly. I h… https://t.co/BZQNE3oe2K,0,Twitter for Android,
Jessica Sherwood (she/her),29104890,New York,2023-01-24 01:39:55,@Yale Will Yale also commit to giving this wonderful child (who is already a fantastic citizen with a deep apprecia… https://t.co/Vv61n0qNcy,0,Twitter Web App,
